fdc_id,nombre,calories,carbs,fat,fiber,protein,sugar
168970,"Infant Formula, Mead Johnson, Enfamil, Enfagrow, Gentlease, Toddler Transitions, With Ara And Dha, Powder",500.0,53.5,26.0,0.0,12.9,12.6
168971,"Infant Formula, Abbott Nutrition, Similac, Go And Grow, Powder, With Ara And Dha",512.0,52.2,27.65,0.0,15.36,52.2
168972,"Infant Formula, Gerber, Good Start 2 Soy, With Iron, Powder",501.0,55.6,25.6,0.0,12.5,55.6
168973,"Infant Formula, Mead Johnson, Enfamil, Nutramigen, Puramino, Powder, Not Reconstituted",512.0,55.68,26.0,0.0,13.9,7.6
168974,"Infant Formula, Mead Johnson, Enfamil, Premature, 20 Calories Ready-To-Feed Low Iron",66.0,7.21,3.34,0.0,1.97,7.23
168975,"Babyfood, Rice Cereal, Dry, Earths Best Organic Whole Grain, Fortified Only With Iron",386.0,78.06,4.9,0.5,7.5,0.12
168976,"Agutuk, Fish/Berry With Seal Oil (Alaskan Ice Cream) (Alaska Native)",353.0,13.4,31.8,0.5,3.4,0.0
168977,"Agutuk, Meat-Caribou (Alaskan Ice Cream) (Alaska Native)",258.0,0.9,18.6,0.0,21.7,0.0
168978,Ascidians (Tunughnak) (Alaska Native),20.0,0.0,0.5,0.0,3.8,0.0
168979,"Whale, Beluga, Flipper, Raw (Alaska Native)",271.0,0.0,21.7,0.0,19.0,0.0
168980,"Whale, Beluga, Liver, Raw (Alaska Native)",117.0,2.0,3.9,0.0,18.4,0.0
168981,"Oil, Beluga, Whale (Alaska Native)",900.0,0.0,100.0,0.0,0.0,0.0
168982,"Blackberries, Wild, Raw (Alaska Native)",52.0,9.84,1.07,3.2,0.84,3.65
168983,"Caribou, Liver, Raw (Alaska Native)",122.0,6.8,3.9,0.0,15.0,0.0
168984,"Stew/Soup, Caribou (Alaska Native)",41.0,4.8,0.7,0.1,3.8,0.0
168985,"Caribou, Tongue, Raw (Alaska Native)",260.0,0.0,22.8,0.0,13.7,0.0
168986,"Chiton, Leathery, Gumboots (Alaska Native)",83.0,0.0,1.6,0.0,17.1,0.0
168987,"Fish, Devilfish, Meat (Alaska Native)",97.0,0.0,5.3,0.0,11.7,0.0
168988,"Fireweed, Young Leaves, Raw (Alaska Native)",44.0,6.3,0.8,6.0,3.0,0.0
168989,"Fish, Herring Eggs On Giant Kelp, Pacific (Alaska Native)",63.0,2.6,0.8,0.0,11.3,0.0
168990,"Fish, Herring Eggs, Pacific, Dry (Alaska Native)",312.0,2.8,6.6,0.0,60.4,0.0
168991,"Stew, Moose (Alaska Native)",55.0,6.0,0.5,0.5,6.6,0.0
168992,"Agave, Cooked (Southwest)",135.0,32.0,0.29,10.6,0.99,20.87
168993,"Agave, Dried (Southwest)",341.0,81.98,0.69,15.6,1.71,50.7
168994,"Cattail, Narrow Leaf Shoots (Northern Plains Indians)",25.0,5.14,0.0,4.5,1.18,0.22
168995,"Lambsquarters, Raw (Northern Plains Indians)",47.0,6.96,0.28,6.3,4.21,0.0
168996,"Prairie Turnips, Boiled (Northern Plains Indians)",129.0,29.99,0.32,7.2,1.64,4.74
168997,"Raspberries, Wild (Northern Plains Indians)",62.0,13.85,0.28,7.5,1.12,5.54
168998,"Rose Hips, Wild (Northern Plains Indians)",162.0,38.22,0.34,24.1,1.6,2.58
168999,"Chokecherries, Raw, Pitted (Northern Plains Indians)",162.0,33.62,1.69,20.0,3.04,9.37
169000,"Sea Lion, Steller, Liver (Alaska Native)",137.0,0.0,5.0,0.0,22.9,0.0
169001,"Sea Lion, Steller, Kidney (Alaska Native)",93.0,1.4,1.7,0.0,18.1,0.0
169002,"Sea Lion, Steller, Heart (Alaska Native)",102.0,1.0,3.3,0.0,17.0,0.0
169003,"Sea Lion, Steller, Meat (Alaska Native)",120.0,0.0,1.88,0.0,25.85,0.0
169004,"Piki Bread, Made From Blue Cornmeal (Hopi)",390.0,72.22,7.16,9.2,9.06,1.6
169005,"Wocas, Tuber, Cooked, Oregon, Yellow Pond Lily (Klamath)",34.0,7.06,0.35,2.3,0.69,0.0
169006,"Stew, Pinto Bean And Hominy, Badufsuki (Hopi)",32.0,5.38,0.54,1.5,1.42,0.0
169007,"Tamales, Masa And Pork Filling (Hopi)",168.0,18.28,4.7,3.3,13.19,1.57
169008,"Applebee'S, Double Crunch Shrimp",323.0,25.96,18.9,2.6,12.31,1.07
169009,"Applebee'S, French Fries",290.0,39.5,13.17,3.9,3.31,0.0
169010,"Applebee'S, Kraft, Macaroni & Cheese, From Kid'S Menu",143.0,21.08,4.34,1.3,5.01,3.7
169011,"Applebee'S, Mozzarella Sticks",316.0,22.87,18.37,2.1,14.87,2.8
169012,"Applebee'S, Chicken Tenders, From Kids' Menu",296.0,18.36,16.15,1.2,19.25,0.39
169013,"T.G.I. Friday'S, Chicken Fingers, From Kids' Menu",330.0,17.72,20.78,0.9,18.11,0.34
169014,"T.G.I. Friday'S, Classic Sirloin Steak (10 Oz)",196.0,0.47,7.83,0.0,31.02,0.46
169015,"Restaurant, Family Style, Fried Mozzarella Sticks",325.0,25.14,18.33,2.0,14.75,2.36
169016,"Restaurant, Family Style, Sirloin Steak",195.0,0.0,8.48,0.0,29.8,0.55
169017,"Applebee'S, Fish, Hand Battered",202.0,16.65,9.14,0.9,13.23,0.51
169018,"Applebee'S, Chili",157.0,4.57,9.79,1.4,12.56,2.27
169019,"T.G.I. Friday'S, Chicken Fingers",325.0,16.84,20.31,0.8,18.68,0.23
169020,"Applebee'S, Coleslaw",120.0,13.17,7.09,2.8,0.79,9.33
169021,"Cracker Barrel, Onion Rings, Thick-Cut",327.0,40.95,16.0,2.2,4.78,4.82
169022,"Denny'S, Chicken Strips",295.0,22.03,14.5,1.1,19.17,0.29
169023,"Denny'S, Coleslaw",183.0,10.88,15.03,1.3,0.97,8.16
169024,"Denny'S, Fish Fillet, Battered Or Breaded, Fried",234.0,17.41,12.16,1.0,13.75,0.4
169025,"Denny'S, Hash Browns",197.0,26.59,8.99,2.7,2.49,1.38
169026,"Restaurant, Family Style, Coleslaw",159.0,12.35,11.78,1.9,0.88,9.54
169027,"Restaurant, Family Style, Onion Rings",356.0,40.72,19.28,2.6,4.89,4.68
169028,"Restaurant, Family Style, Chili With Meat And Beans",157.0,4.57,9.79,1.4,12.56,2.27
169029,"Restaurant, Family Style, Spaghetti And Meatballs",170.0,15.51,8.52,1.5,7.84,2.03
169030,"Carrabba'S Italian Grill, Lasagne",191.0,12.36,11.06,1.3,10.48,2.77
169031,"On The Border, Mexican Rice",195.0,34.15,4.86,1.1,3.56,1.38
169032,"On The Border, Refried Beans",144.0,17.52,5.0,8.2,7.3,0.84
169033,"Restaurant, Italian, Spaghetti With Pomodoro Sauce (No Meat)",104.0,17.77,1.89,1.7,3.9,1.82
169034,"On The Border, Cheese Quesadilla",394.0,24.25,25.5,2.2,16.87,2.04
169035,"Restaurant, Mexican, Cheese Quesadilla",368.0,24.11,23.08,1.7,15.93,2.21
169036,"Carrabba'S Italian Grill, Cheese Ravioli With Marinara Sauce",156.0,17.62,6.0,1.4,7.96,4.15
169037,"Olive Garden, Cheese Ravioli With Marinara Sauce",159.0,19.64,5.61,1.1,7.44,4.85
169038,"Restaurant, Italian, Cheese Ravioli With Marinara Sauce",154.0,18.5,5.7,1.2,7.07,4.5
169039,"Cereals Ready-To-Eat, Frosted Oat Cereal With Marshmallows",400.0,84.7,3.33,4.3,7.1,36.13
169040,"Cereals Ready-To-Eat, Weetabix Whole Grain Cereal",371.0,81.5,2.86,11.4,11.43,5.71
169041,"Cereals Ready-To-Eat, Post, Great Grains, Raisin, Date & Pecan",378.0,74.3,7.1,9.3,7.9,24.1
169042,"Babyfood, Juice, Apple-Sweet Potato",47.0,11.4,0.1,0.5,0.3,9.6
169043,"Babyfood, Juice, Orange-Carrot",43.0,9.9,0.1,0.4,0.5,8.4
169044,"Beverages, Orange Juice Drink",54.0,13.41,0.0,0.2,0.2,9.36
169045,"Gums, Seed Gums (Includes Locust Bean, Guar)",332.0,77.3,0.5,77.3,4.6,0.0
169046,"Snacks, Potato Chips, White, Restructured, Baked",469.0,71.4,18.2,4.8,5.0,5.01
169047,"Babyfood, Baked Product, Finger Snacks Cereal Fortified",421.0,76.68,9.9,2.3,6.4,28.0
169048,"Babyfood, Cereal, Brown Rice, Dry, Instant",406.0,85.98,3.0,6.5,8.7,0.72
169049,"Babyfood, Green Beans And Turkey, Strained",51.0,5.35,1.5,1.4,4.1,1.39
169050,"Cheese, Muenster, Low Fat",271.0,3.5,17.6,0.0,24.7,3.5
169051,"Cheese, Mozzarella, Nonfat",141.0,3.5,0.0,1.8,31.7,1.48
169052,"Margarine-Like, Butter-Margarine Blend, 80% Fat, Stick, Without Salt",718.0,0.6,80.7,0.0,0.9,0.0
169053,"Margarine-Like, Vegetable Oil-Butter Spread, Reduced Calorie, Tub, With Salt",450.0,1.0,50.0,0.0,1.0,0.0
169054,"Babyfood, Dinner, Chicken And Rice",51.0,9.2,0.9,1.1,1.6,0.55
169055,"Salad Dressing, Caesar Dressing, Regular",542.0,3.3,57.85,0.5,2.17,2.81
169056,"Salad Dressing, Coleslaw",404.0,22.4,34.53,0.0,0.85,21.23
169057,"Salad Dressing, Green Goddess, Regular",427.0,7.36,43.33,0.1,1.9,6.67
169058,"Jams And Preserves, No Sugar (With Sodium Saccharin), Any Flavor",132.0,53.42,0.3,2.5,0.3,37.81
169059,"Candies, Chocolate Covered, Caramel With Nuts",470.0,60.67,21.0,4.3,9.5,41.35
169060,"Candies, Nougat, With Almonds",398.0,92.39,1.67,3.3,3.33,44.97
169061,"Candies, Gum Drops, No Sugar Or Low Calorie (Sorbitol)",354.0,88.1,0.2,0.0,0.0,70.0
169062,"Pie Fillings, Cherry, Low Calorie",53.0,11.98,0.16,1.2,0.82,9.15
169063,"Breakfast Bars, Oats, Sugar, Raisins, Coconut (Include Granola Bar)",464.0,66.7,17.6,3.1,9.8,27.52
169064,"Pretzels, Soft",338.0,69.39,3.1,1.7,8.2,0.25
169065,"Beans, Chili, Barbecue, Ranch Style, Cooked",97.0,16.9,1.0,4.2,5.0,5.25
169066,"Luncheon Slices, Meatless",189.0,4.44,11.11,1.1,17.78,2.22
169067,"Meatballs, Meatless",197.0,8.0,9.0,4.6,21.0,1.25
169068,Vegetarian Fillets,290.0,9.0,18.0,6.1,23.0,0.8
169069,"Sandwich Spread, Meatless",149.0,9.0,9.0,3.3,8.0,1.9
169070,"Alcoholic Beverage, Wine, Cooking",50.0,6.3,0.0,0.0,0.5,1.55
169071,"Alcoholic Beverage, Wine, Light",49.0,1.17,0.0,0.0,0.07,1.15
169072,"Sweeteners, Tabletop, Saccharin (Sodium Saccharin)",360.0,89.11,0.0,0.0,0.94,85.19
169073,"Beverage, Instant Breakfast Powder, Chocolate, Not Reconstituted",353.0,66.2,1.4,0.4,19.9,65.8
169074,"Tomato Sauce, Canned, No Salt Added",24.0,5.31,0.3,1.5,1.2,3.56
169075,"Cereals Ready-To-Eat, Alpen",352.0,75.7,3.3,9.1,11.2,20.0
169076,"Cereals Ready-To-Eat, Familia",388.0,73.8,6.3,8.5,9.5,23.2
169077,"Cereals Ready-To-Eat, Wheat And Bran, Presweetened With Nuts And Fruits",385.0,76.2,5.6,9.7,7.1,23.6
169078,"Cheese, Cottage, With Vegetables",95.0,3.0,4.2,0.1,10.9,0.37
169079,"Cheese, Cream, Low Fat",208.0,6.73,16.67,0.0,7.85,3.3
169080,"Cheese, Pasteurized Process, American, Low Fat",180.0,3.5,7.0,0.0,24.6,0.59
169081,"Cheese Spread, Cream Cheese Base",295.0,3.5,28.6,0.0,7.1,3.5
169082,"Pork, Oriental Style, Dehydrated",615.0,1.4,62.4,0.0,11.8,0.0
169083,"Soybean, Curd Cheese",151.0,6.9,8.1,0.0,12.5,1.6
169084,"Potatoes, Canned, Drained Solids, No Salt Added",60.0,13.6,0.2,2.4,1.4,0.59
169085,"Vegetables, Mixed (Corn, Lima Beans, Peas, Green Beans, Carrots) Canned, No Salt Added",37.0,7.31,0.2,3.1,1.4,2.41
169086,"Litchis, Raw",66.0,16.53,0.44,1.3,0.83,15.23
169087,"Litchis, Dried",277.0,70.7,1.2,4.6,3.8,66.1
169088,"Loganberries, Frozen",55.0,13.02,0.31,5.3,1.52,7.7
169089,"Longans, Raw",60.0,15.14,0.1,1.1,1.31,0.0
169090,"Mangosteen, Canned, Syrup Pack",73.0,17.91,0.58,1.8,0.41,0.0
169091,"Mango, Dried, Sweetened",319.0,78.58,1.18,2.4,2.45,66.27
169092,"Melons, Cantaloupe, Raw",34.0,8.16,0.19,0.9,0.84,7.86
169093,"Melons, Casaba, Raw",28.0,6.58,0.1,0.9,1.11,5.69
169094,"Olives, Ripe, Canned (Small-Extra Large)",116.0,6.04,10.9,1.6,0.84,0.0
169095,"Olives, Ripe, Canned (Jumbo-Super Colossal)",81.0,5.61,6.87,2.5,0.97,0.0
169096,"Olives, Pickled, Canned Or Bottled, Green",145.0,3.84,15.32,3.3,1.03,0.54
169097,"Oranges, Raw, All Commercial Varieties",47.0,11.75,0.12,2.4,0.94,9.35
169098,"Orange Juice, Raw (Includes Foods For Usda'S Food Distribution Program)",45.0,10.4,0.2,0.2,0.7,8.4
169099,"Orange Juice, Canned, Unsweetened",47.0,11.01,0.15,0.3,0.68,8.76
169100,"Orange Juice, Chilled, Includes From Concentrate",49.0,11.54,0.12,0.3,0.68,8.31
169101,"Orange Juice, Chilled, Includes From Concentrate, With Added Calcium And Vitamin D",47.0,11.27,0.12,0.3,0.68,8.31
169102,"Orange Juice, Frozen Concentrate, Unsweetened, Diluted With 3 Volume Water",37.0,8.8,0.06,0.2,0.6,7.42
169103,"Orange Peel, Raw",97.0,25.0,0.2,10.6,1.5,0.0
169104,"Orange-Grapefruit Juice, Canned Or Bottled, Unsweetened",43.0,10.28,0.1,0.1,0.6,10.18
169105,"Tangerines, (Mandarin Oranges), Raw",53.0,13.34,0.31,1.8,0.81,10.58
169106,"Tangerines, (Mandarin Oranges), Canned, Juice Pack",37.0,9.57,0.03,0.7,0.62,8.87
169107,"Papaya Nectar, Canned",57.0,14.51,0.15,0.6,0.17,13.91
169108,"Passion-Fruit, (Granadilla), Purple, Raw",97.0,23.38,0.7,10.4,2.2,11.2
169109,"Passion-Fruit Juice, Purple, Raw",51.0,13.6,0.05,0.2,0.39,13.4
169110,"Passion-Fruit Juice, Yellow, Raw",60.0,14.45,0.18,0.2,0.67,14.25
169111,"Peaches, Canned, Light Syrup Pack, Solids And Liquids",54.0,14.55,0.03,1.3,0.45,13.25
169112,"Peaches, Canned, Heavy Syrup Pack, Solids And Liquids",74.0,19.94,0.1,1.3,0.45,18.64
169113,"Peaches, Canned, Extra Heavy Syrup Pack, Solids And Liquids",96.0,26.06,0.03,1.0,0.47,0.0
169114,"Peaches, Spiced, Canned, Heavy Syrup Pack, Solids And Liquids",75.0,20.08,0.1,1.3,0.41,18.78
169115,"Peaches, Dried, Sulfured, Stewed, With Added Sugar",103.0,26.6,0.22,2.4,1.06,0.0
169116,"Peaches, Frozen, Sliced, Sweetened",94.0,23.98,0.13,1.8,0.63,22.18
169117,"Peach Nectar, Canned, With Sucralose, Without Added Ascorbic Acid",49.0,11.61,0.57,0.1,0.1,12.08
169118,"Pears, Raw",57.0,15.23,0.14,3.1,0.36,9.75
169119,"Pears, Canned, Water Pack, Solids And Liquids",29.0,7.81,0.03,1.6,0.19,6.1
169120,"Pears, Canned, Extra Heavy Syrup Pack, Solids And Liquids",97.0,25.25,0.13,1.6,0.19,0.0
169121,"Pears, Dried, Sulfured, Uncooked",262.0,69.7,0.63,7.5,1.87,62.2
169122,"Pears, Dried, Sulfured, Stewed, Without Added Sugar",127.0,33.81,0.31,6.4,0.91,27.41
169123,"Pears, Dried, Sulfured, Stewed, With Added Sugar",140.0,37.14,0.29,5.8,0.86,0.0
169124,"Pineapple, Raw, All Varieties",50.0,13.12,0.12,1.4,0.54,9.85
169125,"Pineapple, Canned, Water Pack, Solids And Liquids",32.0,8.3,0.09,0.8,0.43,7.5
169126,"Pineapple, Canned, Juice Pack, Solids And Liquids",60.0,15.7,0.08,0.8,0.42,14.45
169127,"Pineapple, Canned, Light Syrup Pack, Solids And Liquids",52.0,13.45,0.12,0.8,0.36,12.65
169128,"Pineapple Juice, Frozen Concentrate, Unsweetened, Diluted With 3 Volume Water",51.0,12.67,0.03,0.2,0.4,12.47
169129,"Pitanga, (Surinam-Cherry), Raw",33.0,7.49,0.4,0.0,0.8,0.0
169130,"Plantains, Yellow, Raw",122.0,31.89,0.35,1.7,1.3,17.51
169131,"Plantains, Yellow, Baked",155.0,41.37,0.16,2.2,1.52,21.33
169132,"Plums, Canned, Purple, Heavy Syrup Pack, Solids And Liquids",89.0,23.24,0.1,0.9,0.36,22.31
169133,"Plums, Canned, Purple, Extra Heavy Syrup Pack, Solids And Liquids",101.0,26.31,0.1,1.0,0.36,0.0
169134,"Pomegranates, Raw",83.0,18.7,1.17,4.0,1.67,13.67
169135,"Lima Beans, Immature Seeds, Cooked, Boiled, Drained, Without Salt",123.0,23.64,0.32,5.4,6.81,1.63
169136,"Lima Beans, Immature Seeds, Canned, Regular Pack, Solids And Liquids",71.0,13.33,0.29,3.6,4.07,0.0
169137,"Mung Beans, Mature Seeds, Sprouted, Cooked, Boiled, Drained, Without Salt",21.0,4.19,0.09,0.8,2.03,2.84
169138,"Mung Beans, Mature Seeds, Sprouted, Cooked, Stir-Fried",50.0,10.59,0.21,1.9,4.3,0.0
169139,"Beans, Navy, Mature Seeds, Sprouted, Raw",67.0,13.05,0.7,0.0,6.15,0.0
169140,"Beans, Navy, Mature Seeds, Sprouted, Cooked, Boiled, Drained, Without Salt",78.0,15.01,0.81,0.0,7.07,0.0
169141,"Beans, Snap, Green, Cooked, Boiled, Drained, Without Salt",35.0,7.88,0.28,3.2,1.89,3.63
169142,"Beans, Snap, Green, Canned, Regular Pack, Solids And Liquids",15.0,3.27,0.17,1.5,0.72,1.25
169143,"Beans, Snap, Green, Canned, Regular Pack, Drained Solids",21.0,4.19,0.41,1.9,1.05,1.44
169144,"Beans, Snap, Canned, All Styles, Seasoned, Solids And Liquids",16.0,3.49,0.2,1.5,0.83,0.0
169145,"Beets, Raw",43.0,9.56,0.17,2.8,1.61,6.76
169146,"Beets, Cooked, Boiled, Drained",44.0,9.96,0.18,2.0,1.68,7.96
169147,"Beets, Canned, Regular Pack, Solids And Liquids",30.0,7.14,0.09,1.2,0.73,6.53
169148,"Pork, Cured, Ham -- Water Added, Whole, Boneless, Separable Lean Only, Heated, Roasted",117.0,1.57,4.39,0.0,17.99,1.57
169149,"Pork, Cured, Ham -- Water Added, Whole, Boneless, Separable Lean Only, Unheated",110.0,1.45,3.97,0.0,17.34,1.45
169150,"Pork, Cured, Ham And Water Product, Shank, Bone-In, Separable Lean Only, Heated, Roasted",132.0,1.26,4.45,0.0,21.69,1.26
169151,"Pork, Cured, Ham -- Water Added, Slice, Bone-In, Separable Lean Only, Unheated",95.0,1.23,2.29,0.0,17.38,1.23
169152,"Pork, Cured, Ham And Water Product, Rump, Bone-In, Separable Lean Only, Unheated",107.0,1.24,3.38,0.0,17.93,0.97
169153,"Pork, Cured, Ham And Water Product, Slice, Bone-In, Separable Lean Only, Unheated",103.0,2.82,3.78,0.0,14.47,0.91
169154,"Pork, Cured, Ham And Water Product, Shank, Bone-In, Unheated, Separable Lean Only",113.0,1.2,4.18,0.0,17.53,1.06
169155,"Pork, Cured, Ham, Separable Fat, Boneless, Heated",507.0,2.0,51.57,0.0,8.77,0.28
169156,"Pork, Cured, Ham, Separable Fat, Boneless, Unheated",515.0,1.87,53.0,0.0,7.5,0.44
169157,"Pork, Pickled Pork Hocks",171.0,0.0,10.54,0.0,19.11,0.0
169158,"Pork, Cured, Ham, Slice, Bone-In, Separable Lean Only, Heated, Pan-Broil",148.0,0.74,4.09,0.0,27.18,0.74
169159,"Pork, Cured, Ham With Natural Juices, Whole, Boneless, Separable Lean And Fat, Unheated",112.0,1.02,3.43,0.0,19.38,1.02
169160,"Pork, Cured, Ham And Water Product, Whole, Boneless, Separable Lean And Fat, Unheated",117.0,4.21,4.99,0.0,14.05,4.21
169161,"Pork, Cured, Ham And Water Product, Slice, Bone-In, Separable Lean And Fat, Unheated",149.0,2.72,9.29,0.0,13.69,0.85
169162,"Pork, Cured, Ham And Water Product, Shank, Bone-In, Separable Lean And Fat, Unheated",243.0,1.42,20.0,0.0,14.28,0.86
169163,"Pork, Cured, Ham And Water Product, Rump, Bone-In, Separable Lean And Fat, Unheated",179.0,1.35,12.13,0.0,16.09,0.88
169164,"Pork, Cured, Ham -- Water Added, Rump, Bone-In, Separable Lean And Fat, Heated, Roasted",161.0,0.99,8.56,0.0,20.1,0.78
169165,"Pork, Cured, Ham -- Water Added, Shank, Bone-In, Separable Lean And Fat, Heated, Roasted",200.0,1.35,13.37,0.0,18.62,0.79
169166,"Pork, Cured, Ham -- Water Added, Slice, Bone-In, Separable Lean And Fat, Heated, Pan-Broil",166.0,1.54,8.73,0.0,20.8,1.54
169167,"Pork, Cured, Ham -- Water Added, Slice, Boneless, Separable Lean And Fat, Heated, Pan-Broil",125.0,1.72,5.05,0.0,18.62,1.72
169168,"Pork, Cured, Ham And Water Product, Slice, Boneless, Separable Lean And Fat, Heated, Pan-Broil",124.0,4.69,5.13,0.0,15.08,4.69
169169,"Pork, Cured, Ham And Water Product, Whole, Boneless, Separable Lean And Fat, Heated, Roasted",123.0,4.61,5.46,0.0,13.88,4.61
169170,"Pork, Cured, Ham With Natural Juices, Rump, Bone-In, Separable Lean And Fat, Heated, Roasted",177.0,0.6,9.39,0.0,22.47,0.45
169171,"Pork, Cured, Ham With Natural Juices, Shank, Bone-In, Separable Lean And Fat, Heated, Roasted",191.0,0.33,10.93,0.0,22.88,0.33
169172,"Pork, Cured, Ham With Natural Juices, Slice, Bone-In, Separable Lean And Fat, Heated, Pan-Broil",180.0,0.17,8.28,0.0,26.18,0.02
169173,"Pork, Cured, Ham, Rump, Bone-In, Separable Lean Only, Heated, Roasted",132.0,0.68,3.07,0.0,26.02,0.68
169174,"Pork, Cured, Ham, Rump, Bone-In, Separable Lean Only, Unheated",125.0,0.32,2.92,0.0,24.46,0.0
169175,"Pork, Cured, Ham, Shank, Bone-In, Separable Lean Only, Heated, Roasted",139.0,0.68,3.68,0.0,26.49,0.68
169176,"Pork, Cured, Ham, Shank, Bone-In, Separable Lean Only, Unheated",125.0,0.18,3.19,0.0,23.79,0.0
169177,"Pork, Cured, Ham, Slice, Bone-In, Separable Lean And Fat, Unheated",173.0,0.21,9.17,0.0,22.45,0.05
169178,"Pork, Fresh, Spareribs, Separable Lean And Fat, Cooked, Roasted",361.0,0.0,30.86,0.0,20.89,0.0
169179,"Pork, Fresh, Composite Of Separable Fat, With Added Solution, Raw",508.0,0.0,52.33,0.0,9.27,0.0
169180,"Pork, Fresh, Loin, Tenderloin, Separable Lean Only, With Added Solution, Cooked, Roasted",116.0,0.31,3.15,0.0,21.61,0.0
169181,"Pork, Fresh, Loin, Top Loin (Chops), Boneless, Separable Lean Only, With Added Solution, Raw",117.0,0.22,3.48,0.0,21.09,0.0
169182,"Pork, Fresh, Loin, Top Loin (Chops), Boneless, Separable Lean And Fat, With Added Solution, Raw",171.0,0.0,10.26,0.0,19.45,0.0
169183,"Pork, Fresh, Loin, Top Loin (Chops), Boneless, Separable Lean And Fat, With Added Solution, Cooked, Broiled",198.0,0.02,9.42,0.0,28.33,0.0
169184,"Pork, Fresh, Loin, Tenderloin, Separable Lean And Fat, With Added Solution, Raw",114.0,0.0,3.14,0.0,20.16,0.0
169185,"Pork, Fresh, Loin, Tenderloin, Separable Lean And Fat, With Added Solution, Cooked, Roasted",121.0,0.31,3.7,0.0,21.5,0.0
169186,"Pork, Leg Cap Steak, Boneless, Separable Lean And Fat, Raw",123.0,0.0,3.39,0.0,21.64,0.0
169187,"Pork, Shoulder Breast, Boneless, Separable Lean And Fat, Raw",127.0,0.0,3.4,0.0,22.54,0.0
169188,"Pork, Shoulder Breast, Boneless, Separable Lean And Fat, Cooked, Broiled",162.0,0.0,4.49,0.0,28.47,0.0
169189,"Pork, Shoulder, Petite Tender, Boneless, Separable Lean And Fat, Cooked, Broiled",155.0,0.0,4.23,0.0,27.47,0.0
169190,"Pork, Ground, 96% Lean / 4% Fat, Raw",121.0,0.21,4.0,0.0,21.1,0.0
169191,"Pork, Ground, 72% Lean / 28% Fat, Cooked, Crumbles",393.0,1.39,32.93,0.0,22.83,0.0
169192,"Pork, Ground, 84% Lean / 16% Fat, Cooked, Crumbles",289.0,0.58,20.04,0.0,26.69,0.0
169193,"Pork, Ground, 96% Lean / 4% Fat, Cooked, Crumbles",187.0,0.0,7.15,0.0,30.55,0.0
169194,"Pork, Fresh, Loin, Blade (Chops Or Roasts), Boneless, Separable Lean Only, Raw",123.0,0.82,3.78,0.0,21.35,0.0
169195,"Pork, Fresh, Loin, Blade (Roasts), Boneless, Separable Lean Only, Cooked, Roasted",175.0,0.0,7.14,0.0,27.58,0.0
169196,"Pork, Fresh, Loin, Blade (Chops), Boneless, Separable Lean Only, Boneless, Cooked, Broiled",169.0,0.89,6.74,0.0,26.14,0.0
169197,"Pork, Fresh, Loin, Country-Style Ribs, Separable Lean Only, Boneless, Cooked, Broiled",216.0,0.0,11.65,0.0,27.83,0.0
169198,"Pork, Fresh, Loin, Blade (Roasts), Boneless, Separable Lean And Fat, Cooked, Roasted",199.0,0.0,10.32,0.0,26.48,0.0
169199,"Pork, Fresh, Loin, Country-Style Ribs, Separable Lean And Fat, Boneless, Cooked, Broiled",247.0,0.0,15.73,0.0,26.28,0.0
169200,"Pork, Fresh, Loin, Country-Style Ribs, Separable Lean And Fat, Bone-In, Cooked, Broiled",260.0,0.0,17.56,0.0,25.58,0.0
169201,"Pork, Fresh, Loin, Country-Style Ribs, Separable Lean And Fat, Boneless, Cooked, Roasted",270.0,0.0,18.31,0.0,26.4,0.0
169202,"Amaranth Leaves, Cooked, Boiled, Drained, Without Salt",21.0,4.11,0.18,0.0,2.11,0.0
169203,"Arrowhead, Raw",99.0,20.23,0.29,0.0,5.33,0.0
169204,"Arrowhead, Cooked, Boiled, Drained, Without Salt",78.0,16.14,0.1,0.0,4.49,0.0
169205,"Artichokes, (Globe Or French), Raw",47.0,10.51,0.15,5.4,3.27,0.99
169206,"Asparagus, Canned, Regular Pack, Solids And Liquids",15.0,2.48,0.18,1.0,1.8,0.0
169207,"Asparagus, Canned, Drained Solids",19.0,2.46,0.65,1.6,2.14,1.06
169208,"Asparagus, Frozen, Unprepared",24.0,4.1,0.23,1.9,3.23,0.0
169209,"Asparagus, Frozen, Cooked, Boiled, Drained, Without Salt",18.0,1.92,0.42,1.6,2.95,0.32
169210,"Bamboo Shoots, Raw",27.0,5.2,0.3,2.2,2.6,3.0
169211,"Bamboo Shoots, Cooked, Boiled, Drained, Without Salt",12.0,1.92,0.22,1.0,1.53,0.0
169212,"Bamboo Shoots, Canned, Drained Solids",19.0,3.22,0.4,1.4,1.72,1.89
169213,"Beans, Kidney, Mature Seeds, Sprouted, Raw",29.0,4.1,0.5,0.0,4.2,0.0
169214,"Corn, Sweet, Yellow, Canned, Whole Kernel, Drained Solids",67.0,14.34,1.22,2.0,2.29,4.44
169215,"Corn, Sweet, Yellow, Canned, Cream Style, Regular Pack",72.0,18.13,0.42,1.2,1.74,3.23
169216,"Corn, Sweet, Yellow, Canned, Vacuum Pack, Regular Pack",79.0,19.44,0.5,2.0,2.41,5.59
169217,"Corn, Yellow, Whole Kernel, Frozen, Microwaved",113.0,25.87,1.42,2.6,3.62,3.36
169218,"Corn With Red And Green Peppers, Canned, Solids And Liquids",75.0,18.17,0.55,0.0,2.33,0.0
